19133644678, 441977424
19551606543, 244938233
19415829427, 240009542
20159137211, 243830626
19523272271, 257304622
19610847884, 241731213
19425727525, 244637446
19683793863, 363580490
19173272307, 240914219
19633222695, 244796498

19955927801, 412000096
20155270148, 59480424
19152703198, 55834510
19535925402, 56546282
20822402885, 55590706
19651215984, 55417604
19012194103, 112155243
20222456179, 56583603
20065673164, 60579174
18952347761, 56164347
