0,20837,240103970343
0,1546,18344581732
0,805,9905031431
0,17098,197137630265
0,2361,27267508355
0,3526,40726749855
0,1740,19117826245
0,438,5474257907
0,395,4613338612
0,248,3034106249
0,53284,617628575298
0,11573,136073085163
0,30719,362407573753
2,317934,3708322371810
0,29365,342700084054
0,77568,902557687105
0,33175,387032707471
0,9439,111416396046
0,48912,573514642339
1,32111,377734564477
