314,2304,26220484778
305,2271,25796128999
300,2273,25767552758
295,2290,25887905154
304,2272,25794607589
303,2274,25806222398
310,2267,25803387642
311,2266,25808130508
306,2267,25769976390
317,2258,25780925285
