2556,1035538,10394560
3707,1039941,10447549
3707,1038847,10436763
3727,1040216,10450611
3704,1039532,10443489
3709,1038522,10433410
3737,1040908,10457851
3841,1043279,10482400
3761,1038649,10435238
3780,1038439,10433437
