CPU kernel-space (ms), CPU user-space (ms), Real Time (ns)
0,13523,135330000000
0,13542,135520000000
0,13522,135315000000
0,13521,135303000000
0,13525,135341000000
0,13521,135301000000
0,13577,135869000000
0,13573,135828000000
0,13521,135306000000
0,13520,135290000000
