CPU kernel-space (ms), CPU user-space (ms), Real Time (ns)
0,0,1174651
0,0,255729
0,0,232027
0,0,229351
0,0,233109
0,0,228825
0,0,240755
0,0,228668
0,0,230541
0,0,231450
