0,9496,95023000000
0,19497,195104000000
0,13877,138862000000
0,15524,155349000000
0,18061,180737000000
0,6999,70037000000
0,27577,275954000000
0,26998,270162000000
0,27958,279778000000
0,4999,50026000000
