6626,1349588,14061720
6041,1345611,13531042
6020,1318787,13262663
6024,1319133,13265721
6112,1317712,13252458
6086,1328325,13359453
6011,1321798,13292340
6089,1326893,13344307
6007,1319010,13264485
6113,1323201,13307746
