CPU kernel-space (ms), CPU user-space (ms), Real Time (ns)
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,12221
0,0,10900
0,0,12919
0,0,13041
0,0,13560
0,0,12476
0,0,12722
0,0,11519
0,0,12933
0,0,14815
